altimeter_type,file_cycle,year_fraction,observations,weighted_observations,GMSL,GMSL_sd,GMSL_smoothed,GMSL_GIA_applied,GMSL_GIA_applied_sd,GMSL_GIA_smoothed,GMSL_GIA_smoothed_removed,GMSL_smoothed_removed
0,11,1993.011526,466881,338409.69,-34.17,89.01,-33.93,-34.17,89.01,-33.92,-33.94,-33.96
0,12,1993.038692,459563,333609.59,-37.18,89.94,-35.33,-37.17,89.94,-35.32,-34.83,-34.85
0,13,1993.065858,402996,292736.5,-37.34,86.89,-35.37,-37.32,86.89,-35.36,-34.46,-34.48
0,14,1993.093025,462894,336670.31,-39.64,88.73,-35.67,-39.62,88.73,-35.64,-34.41,-34.45
0,15,1993.120191,460498,332486.09,-34.93,89.87,-34.78,-34.9,89.87,-34.75,-33.24,-33.28
0,16,1993.147357,415229,300489.59,-32.01,89.54,-33.64,-31.97,89.53,-33.61,-31.85,-31.89
0,17,1993.174523,470589,340263.09,-30.44,87.57,-32.69,-30.39,87.57,-32.65,-30.64,-30.68
0,18,1993.201689,469308,339210.91,-31.09,88.49,-32.16,-31.04,88.49,-32.11,-29.81,-29.87
0,19,1993.228855,464654,335581.31,-32.2,87.78,-32.04,-32.15,87.78,-31.98,-29.36,-29.42
999,20,1993.256021,450755,327812.59,-34.21,95.18,-32.15,-34.15,95.17,-32.09,-29.12,-29.17
0,21,1993.283188,467063,337674.69,-34.46,87.21,-32.31,-34.39,87.21,-32.24,-28.89,-28.96
0,22,1993.310354,472296,341115.69,-30.1,86.36,-32.51,-30.02,86.34,-32.43,-28.71,-28.79
0,23,1993.33752,469214,340208.41,-31.32,85.74,-32.78,-31.24,85.73,-32.7,-28.66,-28.73
0,24,1993.364686,471422,340657.41,-34.27,85.91,-32.87,-34.18,85.9,-32.78,-28.5,-28.59
0,25,1993.391852,472425,340987.31,-35.1,84.85,-33.04,-35.01,84.85,-32.94,-28.57,-28.66
0,26,1993.419018,472277,341267.19,-34.61,84.77,-32.36,-34.51,84.77,-32.26,-27.97,-28.07
0,27,1993.446185,469214,339717.31,-32.19,85.0,-31.75,-32.08,85.0,-31.65,-27.64,-27.74
0,28,1993.473351,433672,315058.81,-28.61,83.28,-30.78,-28.49,83.27,-30.67,-27.17,-27.27
0,29,1993.500517,465359,340187.31,-28.74,82.45,-29.93,-28.62,82.45,-29.81,-27.02,-27.14
0,30,1993.527683,461887,337891.81,-28.65,84.15,-29.29,-28.52,84.16,-29.17,-27.29,-27.41
999,31,1993.554849,248043,185244.8,-30.62,89.16,-28.7,-30.49,89.17,-28.56,-27.74,-27.87
0,32,1993.582015,458888,337014.59,-30.49,86.64,-27.91,-30.35,86.64,-27.77,-28.09,-28.23
0,33,1993.609181,427662,313966.81,-28.7,87.66,-26.9,-28.56,87.66,-26.75,-28.25,-28.39
0,34,1993.636348,455037,335887.81,-24.88,88.27,-25.86,-24.73,88.27,-25.71,-28.33,-28.47
0,35,1993.663514,453806,335852.41,-22.4,87.31,-24.95,-22.24,87.32,-24.79,-28.42,-28.57
0,36,1993.69068,454905,336206.69,-23.51,85.89,-24.29,-23.34,85.91,-24.13,-28.58,-28.73
0,37,1993.717846,411039,304372.19,-26.19,86.01,-23.93,-26.02,86.03,-23.75,-28.8,-28.97
0,38,1993.745012,455210,336768.31,-23.39,86.41,-23.47,-23.21,86.42,-23.29,-28.68,-28.86
0,39,1993.772178,453675,335532.59,-20.73,86.46,-23.26,-20.54,86.47,-23.08,-28.55,-28.72
0,40,1993.799345,455839,335952.41,-22.98,85.66,-23.37,-22.79,85.68,-23.18,-28.46,-28.65
999,41,1993.826511,448131,332835.69,-23.44,92.87,-23.86,-23.24,92.88,-23.66,-28.53,-28.73
0,42,1993.853677,463007,339321.5,-23.82,85.68,-24.49,-23.61,85.7,-24.28,-28.56,-28.77
0,43,1993.880843,462694,338457.41,-26.45,85.09,-24.89,-26.23,85.1,-24.67,-28.23,-28.45
0,44,1993.908009,451036,328310.69,-27.13,85.06,-24.98,-26.91,85.07,-24.75,-27.52,-27.76
0,45,1993.935175,469278,340230.09,-24.33,84.34,-24.96,-24.1,84.35,-24.74,-26.71,-26.94
0,46,1993.962341,471727,340722.5,-21.44,85.22,-25.17,-21.21,85.22,-24.94,-26.14,-26.38
0,47,1993.989508,462492,334449.81,-23.81,84.62,-26.11,-23.57,84.63,-25.87,-26.38,-26.63
0,48,1994.016674,473690,342222.0,-29.76,84.33,-26.68,-29.52,84.33,-26.43,-26.34,-26.61
0,49,1994.04384,467306,338170.59,-28.36,83.21,-27.56,-28.1,83.21,-27.3,-26.72,-27.0
0,50,1994.071006,464918,336643.41,-26.53,82.83,-28.32,-26.27,82.83,-28.06,-27.09,-27.36
0,51,1994.098172,470781,339876.59,-29.69,81.83,-28.85,-29.42,81.82,-28.58,-27.29,-27.57
0,52,1994.125338,473508,342070.59,-31.37,81.34,-29.06,-31.09,81.34,-28.78,-27.22,-27.51
0,53,1994.152505,473997,342585.31,-30.58,82.68,-28.87,-30.3,82.67,-28.59,-26.78,-27.07
0,54,1994.179671,468378,338650.09,-26.14,85.0,-28.33,-25.85,84.98,-28.04,-25.97,-26.27
999,55,1994.206837,370025,269159.41,-26.85,89.47,-27.68,-26.56,89.45,-27.39,-25.04,-25.33
0,56,1994.234003,470683,339998.0,-26.61,83.77,-27.3,-26.31,83.75,-27.0,-24.32,-24.62
0,57,1994.261169,471748,340497.81,-26.6,83.85,-27.37,-26.29,83.83,-27.06,-24.02,-24.32
0,58,1994.288335,471502,340161.19,-26.62,84.03,-28.06,-26.31,84.0,-27.75,-24.33,-24.63
0,59,1994.315501,470624,338946.81,-27.58,82.63,-28.61,-27.26,82.6,-28.29,-24.5,-24.82
0,60,1994.342668,473790,342400.0,-30.13,81.66,-29.45,-29.8,81.65,-29.12,-25.02,-25.35
0,61,1994.369834,470816,339977.5,-31.47,82.16,-29.86,-31.14,82.15,-29.52,-25.22,-25.55
0,62,1994.397,471120,340796.91,-33.5,82.18,-30.36,-33.16,82.17,-30.02,-25.65,-25.99
0,63,1994.424166,471108,340831.59,-29.63,81.14,-30.25,-29.28,81.12,-29.9,-25.65,-25.99
0,64,1994.451332,466587,338917.81,-27.28,81.15,-29.9,-26.92,81.14,-29.54,-25.61,-25.97
999,65,1994.478498,457711,337475.09,-29.62,84.96,-29.39,-29.26,84.96,-29.02,-25.64,-26.0
0,66,1994.505664,465959,340472.59,-32.34,80.46,-28.61,-31.97,80.47,-28.24,-25.61,-25.98
0,67,1994.532831,462304,338302.09,-28.58,82.86,-27.48,-28.21,82.86,-27.1,-25.41,-25.79
0,68,1994.559997,455159,335523.69,-26.77,84.82,-26.04,-26.39,84.83,-25.65,-25.04,-25.42
0,69,1994.587163,456895,336533.5,-23.43,85.73,-24.45,-23.04,85.75,-24.06,-24.61,-24.99
0,70,1994.614329,456723,337412.19,-22.9,86.04,-22.89,-22.51,86.07,-22.5,-24.21,-24.6
0,71,1994.641495,455308,336940.91,-20.81,88.41,-21.87,-20.41,88.43,-21.47,-24.29,-24.68
0,72,1994.668661,451235,335363.81,-19.18,91.06,-20.73,-18.77,91.09,-20.33,-24.13,-24.52
0,73,1994.695828,445895,330449.5,-18.9,92.86,-19.81,-18.49,92.89,-19.4,-23.98,-24.39
0,74,1994.722994,454065,336648.09,-19.66,95.48,-19.35,-19.24,95.51,-18.93,-24.07,-24.48
0,75,1994.75016,448385,332759.59,-19.83,91.11,-19.02,-19.4,91.15,-18.6,-24.03,-24.44
0,76,1994.777326,448258,331255.09,-18.5,91.83,-18.81,-18.06,91.87,-18.38,-23.83,-24.26
0,77,1994.804492,457824,337160.0,-16.8,91.95,-18.86,-16.36,91.97,-18.42,-23.64,-24.08
0,78,1994.831658,457520,337288.5,-18.4,94.24,-19.33,-17.96,94.27,-18.88,-23.65,-24.1
999,79,1994.858824,391912,291774.41,-17.13,100.25,-20.13,-16.68,100.28,-19.68,-23.83,-24.28
0,80,1994.885991,459199,334615.69,-22.33,95.14,-20.83,-21.87,95.17,-20.37,-23.78,-24.25
0,81,1994.913157,468761,340287.31,-24.26,91.67,-21.06,-23.8,91.7,-20.6,-23.22,-23.68
0,82,1994.940323,471879,341211.31,-19.77,90.48,-20.92,-19.3,90.5,-20.45,-22.27,-22.75
0,83,1994.967489,471457,340622.91,-18.79,91.91,-20.73,-18.31,91.92,-20.25,-21.31,-21.8
0,84,1994.994655,470979,339888.41,-20.23,95.12,-20.9,-19.75,95.12,-20.42,-20.81,-21.3
0,85,1995.021821,471026,340351.09,-21.04,93.96,-21.15,-20.55,93.98,-20.66,-20.47,-20.98
0,86,1995.048988,472017,341216.81,-22.42,90.75,-21.48,-21.92,90.75,-20.98,-20.32,-20.84
0,87,1995.076154,472139,341221.19,-19.19,91.79,-22.13,-18.69,91.77,-21.63,-20.6,-21.11
0,88,1995.10332,470528,340202.0,-23.08,89.28,-22.83,-22.57,89.25,-22.32,-20.98,-21.5
0,89,1995.130486,471748,341435.41,-27.23,88.72,-23.37,-26.71,88.7,-22.85,-21.25,-21.77
0,90,1995.157652,472356,340950.09,-24.16,88.51,-23.37,-23.64,88.5,-22.85,-21.0,-21.52
999,91,1995.184818,467602,339368.81,-21.27,96.69,-23.43,-20.74,96.67,-22.9,-20.78,-21.32
0,92,1995.211984,470811,339516.41,-19.62,92.2,-23.31,-19.08,92.16,-22.77,-20.36,-20.9
0,93,1995.239151,468364,338484.09,-25.07,88.06,-23.43,-24.52,88.04,-22.88,-20.13,-20.68
0,94,1995.266317,470886,340574.41,-23.77,87.24,-23.73,-23.22,87.22,-23.18,-20.06,-20.61
0,95,1995.293483,472235,341507.41,-23.26,87.22,-24.14,-22.7,87.19,-23.58,-20.09,-20.64
0,96,1995.320649,471438,340141.09,-25.41,85.23,-24.44,-24.85,85.21,-23.87,-20.02,-20.59
999,97,1995.347815,463421,338727.5,-26.26,89.04,-24.66,-25.69,89.04,-24.09,-19.95,-20.51
0,98,1995.374981,470372,339827.5,-27.13,82.12,-24.82,-26.55,82.09,-24.24,-19.91,-20.49
0,99,1995.402148,469037,338584.31,-24.78,81.28,-24.68,-24.19,81.26,-24.08,-19.72,-20.31
0,100,1995.429314,451853,327311.41,-21.55,83.13,-24.6,-20.94,83.12,-24.0,-19.79,-20.39
0,101,1995.45648,469251,340423.59,-24.06,81.96,-24.74,-23.46,81.95,-24.14,-20.3,-20.89
0,102,1995.483646,468432,341184.69,-26.85,80.87,-25.0,-26.25,80.85,-24.39,-21.14,-21.74
999,103,1995.510812,453753,336113.69,-28.03,86.14,-24.61,-27.42,86.13,-24.0,-21.54,-22.14
0,104,1995.537978,460520,337891.0,-28.06,81.95,-24.41,-27.44,81.94,-23.79,-22.3,-22.91
0,105,1995.565144,461910,339843.31,-24.25,81.05,-23.22,-23.62,81.06,-22.59,-22.19,-22.82
0,106,1995.592311,460038,339685.09,-21.73,80.33,-21.7,-21.1,80.34,-21.07,-21.84,-22.46
0,107,1995.619477,453423,335848.91,-18.81,83.2,-19.93,-18.17,83.21,-19.29,-21.22,-21.85
0,108,1995.646643,453240,335270.81,-19.23,83.19,-18.31,-18.59,83.2,-17.67,-20.69,-21.32
0,109,1995.673809,447020,331052.81,-18.16,83.17,-16.78,-17.51,83.19,-16.12,-20.08,-20.73
0,110,1995.700975,454617,336469.69,-13.93,83.75,-15.12,-13.27,83.78,-14.46,-19.17,-19.82
0,111,1995.728141,453562,336053.31,-8.47,84.39,-14.68,-7.8,84.44,-14.02,-19.23,-19.88
0,112,1995.755307,456662,336903.81,-13.51,85.49,-13.99,-12.84,85.52,-13.33,-18.78,-19.44
0,113,1995.782474,458007,337970.19,-15.32,86.32,-14.56,-14.65,86.35,-13.88,-19.31,-19.98
999,114,1995.80964,449583,334572.19,-16.82,88.72,-15.53,-16.14,88.76,-14.84,-19.99,-20.68
0,115,1995.836806,457509,334886.59,-17.86,82.66,-16.41,-17.17,82.69,-15.72,-20.39,-21.08
0,116,1995.863972,465356,340554.41,-18.11,82.68,-16.97,-17.41,82.7,-16.27,-20.29,-20.99
0,117,1995.891138,407831,298133.81,-15.37,82.25,-17.36,-14.66,82.25,-16.66,-19.92,-20.63
999,118,1995.918304,1339,949.8,-31.04,74.23,-17.83,-29.8,74.24,-17.12,-19.58,-20.3
0,119,1995.945471,472181,341703.19,-19.56,81.41,-18.7,-18.85,81.43,-17.99,-19.66,-20.38
0,120,1995.972637,470088,339366.31,-15.83,79.82,-19.5,-15.11,79.83,-18.78,-19.71,-20.44
0,121,1995.999803,470640,338971.31,-20.51,80.18,-20.33,-19.79,80.18,-19.61,-19.88,-20.61
0,122,1996.026895,465272,335374.59,-22.73,80.18,-21.19,-22.0,80.18,-20.46,-20.18,-20.92
0,123,1996.053987,334044,240313.8,-23.14,80.57,-21.77,-22.4,80.57,-21.04,-20.31,-21.05
0,124,1996.081079,473750,342203.59,-24.23,80.83,-21.74,-23.49,80.79,-20.99,-19.9,-20.66
0,125,1996.108171,467687,337890.09,-20.09,82.97,-21.76,-19.33,82.95,-21.01,-19.62,-20.38
999,126,1996.135263,468410,339368.69,-19.79,87.38,-21.47,-19.04,87.35,-20.71,-19.06,-19.83
0,127,1996.162355,455514,328193.41,-19.53,82.79,-21.43,-18.77,82.75,-20.66,-18.76,-19.54
0,128,1996.189447,472559,341211.91,-22.71,84.0,-21.82,-21.93,83.95,-21.04,-18.87,-19.66
0,129,1996.216539,169226,120708.8,-20.32,83.48,-22.68,-19.52,83.43,-21.89,-19.42,-20.21
0,130,1996.243631,472100,341304.5,-20.77,86.38,-23.9,-19.98,86.31,-23.11,-20.3,-21.09
0,131,1996.270723,473865,341610.81,-27.9,84.77,-25.14,-27.11,84.7,-24.34,-21.16,-21.96
0,132,1996.297815,470960,339510.5,-28.73,82.25,-26.08,-27.93,82.18,-25.28,-21.73,-22.52
0,133,1996.324907,475360,342789.91,-28.73,82.94,-27.0,-27.92,82.88,-26.19,-22.29,-23.09
0,134,1996.351998,472764,341265.91,-27.06,84.94,-27.08,-26.25,84.89,-26.26,-22.08,-22.89
0,135,1996.37909,472258,340850.09,-27.13,82.69,-26.82,-26.31,82.64,-26.0,-21.65,-22.47
0,136,1996.406182,469866,340038.0,-25.13,82.99,-26.46,-24.3,82.96,-25.63,-21.28,-22.1
0,137,1996.433274,470677,340044.41,-25.99,82.45,-26.04,-25.15,82.42,-25.2,-21.03,-21.87
999,138,1996.460366,436810,320407.31,-25.65,82.28,-25.46,-24.8,82.25,-24.62,-20.85,-21.69
0,139,1996.487458,465649,339155.19,-27.16,81.59,-24.6,-26.3,81.56,-23.75,-20.59,-21.44
0,140,1996.51455,464692,338828.5,-24.82,80.92,-23.53,-23.96,80.94,-22.66,-20.32,-21.19
0,141,1996.541642,458537,336356.41,-22.13,81.85,-22.47,-21.26,81.85,-21.6,-20.25,-21.11
0,142,1996.568734,459492,337982.59,-18.37,83.01,-21.68,-17.5,82.99,-20.8,-20.56,-21.43
0,143,1996.595826,458345,337410.59,-20.15,81.63,-21.31,-19.27,81.65,-20.43,-21.35,-22.22
0,144,1996.622918,447097,330395.41,-22.2,82.81,-20.85,-21.31,82.86,-19.96,-22.03,-22.92
0,145,1996.65001,452174,335086.59,-21.94,84.33,-20.52,-21.05,84.36,-19.63,-22.77,-23.66
0,146,1996.677102,453645,336808.41,-23.29,85.58,-19.64,-22.39,85.6,-18.75,-22.81,-23.7
0,147,1996.704194,435502,323691.41,-17.12,85.43,-18.35,-16.23,85.46,-17.45,-22.23,-23.12
0,148,1996.731285,433351,322384.41,-14.64,88.18,-16.86,-13.72,88.23,-15.95,-21.2,-22.11
0,149,1996.758377,455100,337506.5,-14.29,85.35,-15.41,-13.37,85.4,-14.49,-19.95,-20.87
999,150,1996.785469,409487,307892.81,-13.72,86.97,-14.3,-12.8,87.02,-13.38,-18.79,-19.7
0,151,1996.812561,456892,338131.59,-13.49,86.48,-13.92,-12.56,86.53,-12.98,-18.09,-19.03
0,152,1996.839653,461995,340199.19,-9.83,87.54,-14.44,-8.89,87.59,-13.5,-18.11,-19.05
0,153,1996.866745,457727,337620.19,-13.26,88.95,-15.73,-12.32,88.98,-14.78,-18.73,-19.68
0,154,1996.893837,463451,340477.41,-19.51,86.16,-17.52,-18.55,86.21,-16.57,-19.76,-20.71
0,155,1996.920929,467128,340386.0,-19.75,85.09,-19.38,-18.8,85.13,-18.42,-20.81,-21.77
0,156,1996.948021,471084,341179.81,-20.72,84.11,-20.91,-19.76,84.13,-19.95,-21.55,-22.52
0,157,1996.975113,461284,332913.69,-25.94,86.59,-22.47,-24.98,86.57,-21.5,-22.36,-23.35
0,158,1997.002211,473838,341851.59,-25.15,86.25,-23.2,-24.18,86.24,-22.23,-22.45,-23.43
0,159,1997.029377,475272,342788.19,-21.73,86.19,-23.52,-20.75,86.22,-22.54,-22.21,-23.21
0,160,1997.056543,472492,341966.09,-24.06,86.94,-23.61,-23.07,86.96,-22.62,-21.85,-22.85
0,161,1997.083709,473827,342333.91,-23.49,85.93,-23.64,-22.49,85.9,-22.65,-21.52,-22.53
999,162,1997.110875,449797,327293.09,-23.37,87.31,-23.65,-22.38,87.28,-22.65,-21.23,-22.24
0,163,1997.138042,469984,340819.5,-24.45,85.54,-23.57,-23.45,85.5,-22.56,-20.89,-21.9
0,164,1997.165208,470289,340623.69,-23.49,86.92,-23.38,-22.48,86.88,-22.37,-20.45,-21.46
0,165,1997.192374,468059,338671.69,-23.39,90.55,-23.17,-22.37,90.5,-22.15,-19.95,-20.98
0,166,1997.21954,469796,339012.69,-22.35,88.56,-23.05,-21.32,88.51,-22.03,-19.53,-20.55
0,167,1997.246706,470494,340125.59,-21.51,88.12,-23.11,-20.48,88.06,-22.08,-19.23,-20.26
0,168,1997.273872,471096,339449.5,-23.23,87.71,-23.14,-22.19,87.64,-22.1,-18.88,-19.92
0,169,1997.301038,470621,338925.31,-26.14,85.11,-23.2,-25.1,85.02,-22.16,-18.56,-19.6
0,170,1997.328205,469816,338774.0,-23.35,85.39,-23.1,-22.3,85.33,-22.05,-18.11,-19.16
0,171,1997.355371,471155,340095.31,-19.9,85.56,-22.94,-18.84,85.56,-21.88,-17.67,-18.73
0,172,1997.382537,464430,335780.5,-24.01,87.65,-22.83,-22.94,87.62,-21.77,-17.41,-18.47
0,173,1997.409703,468929,338787.31,-22.29,89.48,-22.56,-21.22,89.44,-21.48,-17.14,-18.22
999,174,1997.436869,333340,242854.59,-23.2,92.17,-22.37,-22.13,92.14,-21.29,-17.16,-18.24
0,175,1997.464035,467537,339121.41,-26.09,90.08,-21.43,-25.0,90.06,-20.35,-16.65,-17.73
0,176,1997.491202,467471,339996.81,-21.26,93.71,-20.0,-20.17,93.73,-18.9,-15.85,-16.94
0,177,1997.518368,461504,338136.41,-17.7,94.46,-18.37,-16.6,94.48,-17.26,-15.05,-16.16
0,178,1997.545534,459395,337761.31,-13.5,95.25,-16.73,-12.39,95.28,-15.62,-14.42,-15.53
0,179,1997.5727,455058,335262.41,-15.08,95.13,-15.14,-13.96,95.17,-14.03,-13.95,-15.06
999,180,1997.599866,407634,306052.69,-13.6,101.08,-13.48,-12.48,101.11,-12.36,-13.46,-14.57
0,181,1997.627032,452098,335116.5,-13.44,100.08,-11.86,-12.31,100.12,-10.73,-12.97,-14.1
0,182,1997.654198,445255,330564.69,-11.34,102.97,-10.31,-10.2,103.05,-9.17,-12.47,-13.6
0,183,1997.681365,441541,328317.41,-8.92,106.93,-8.97,-7.78,107.01,-7.82,-12.01,-13.15
0,184,1997.708531,446591,331942.31,-4.79,108.65,-7.93,-3.64,108.72,-6.78,-11.65,-12.8
0,185,1997.735697,442072,328539.19,-5.51,110.08,-7.33,-4.36,110.16,-6.17,-11.48,-12.63
999,186,1997.762863,381733,284490.0,-6.29,113.59,-7.47,-5.13,113.68,-6.31,-11.78,-12.94
0,187,1997.790029,451964,333261.81,-9.12,113.75,-7.47,-7.95,113.84,-6.3,-11.67,-12.84
0,188,1997.817195,453914,333423.41,-7.21,113.61,-8.0,-6.03,113.7,-6.82,-11.86,-13.04
0,189,1997.844362,454269,333143.5,-4.62,116.64,-8.85,-3.44,116.71,-7.67,-12.17,-13.35
0,190,1997.871528,454188,332651.81,-10.27,118.89,-10.24,-9.08,118.95,-9.05,-12.87,-14.06
0,191,1997.898694,449767,328064.0,-12.35,116.76,-11.5,-11.16,116.8,-10.31,-13.35,-14.55
0,192,1997.92586,458664,333089.5,-12.93,118.71,-12.65,-11.74,118.75,-11.46,-13.7,-14.9
0,193,1997.953026,452402,327100.31,-17.19,118.44,-13.87,-15.99,118.48,-12.67,-14.13,-15.34
0,194,1997.980192,466557,336536.09,-14.21,114.49,-14.47,-13.01,114.51,-13.26,-14.0,-15.22
0,195,1998.007358,458911,332580.19,-15.34,111.57,-14.82,-14.13,111.59,-13.61,-13.72,-14.94
0,196,1998.034525,451082,325782.41,-13.3,106.13,-15.17,-12.08,106.14,-13.96,-13.54,-14.76
999,197,1998.061691,388742,282103.09,-14.56,109.58,-15.71,-13.35,109.56,-14.48,-13.64,-14.88
0,198,1998.088857,459715,330816.31,-17.25,108.15,-16.35,-16.02,108.14,-15.11,-13.93,-15.18
0,199,1998.116023,458249,330925.31,-16.69,104.78,-16.92,-15.45,104.77,-15.67,-14.2,-15.46
0,200,1998.143189,463248,334861.09,-16.53,103.44,-17.35,-15.27,103.42,-16.1,-14.38,-15.64
0,201,1998.170355,461633,334340.41,-19.24,102.33,-17.69,-17.97,102.32,-16.43,-14.46,-15.72
0,202,1998.197521,460413,333307.59,-17.05,100.82,-17.91,-15.78,100.81,-16.65,-14.4,-15.66
0,203,1998.224688,459266,331820.81,-18.3,101.18,-18.12,-17.02,101.13,-16.85,-14.28,-15.56
0,204,1998.251854,452555,326304.19,-20.01,99.15,-18.26,-18.73,99.13,-16.98,-14.06,-15.34
0,205,1998.27902,454214,328163.69,-17.02,99.11,-18.41,-15.75,99.08,-17.13,-13.84,-15.11
0,206,1998.306186,455012,329108.5,-17.53,99.44,-18.78,-16.24,99.39,-17.5,-13.83,-15.11
0,207,1998.333352,457069,330226.81,-18.13,100.14,-19.58,-16.85,100.09,-18.29,-14.29,-15.58
0,208,1998.360518,456406,330322.5,-21.32,96.92,-20.88,-20.03,96.9,-19.58,-15.33,-16.63
999,209,1998.387685,389575,285630.59,-24.47,99.05,-22.05,-23.17,99.0,-20.75,-16.38,-17.68
0,210,1998.414851,430568,310558.09,-27.12,98.45,-23.34,-25.82,98.39,-22.03,-17.72,-19.02
0,211,1998.442017,449183,325888.41,-25.41,98.62,-23.46,-24.08,98.54,-22.14,-18.08,-19.39
0,212,1998.469183,459069,334103.91,-23.51,96.37,-23.0,-22.17,96.36,-21.66,-18.07,-19.4
0,213,1998.496349,456393,333022.81,-19.22,95.1,-22.37,-17.88,95.1,-21.03,-18.12,-19.46
0,214,1998.523515,457677,334578.09,-20.69,92.57,-21.79,-19.34,92.59,-20.44,-18.41,-19.76
0,215,1998.550681,452209,331874.69,-23.87,92.12,-21.1,-22.52,92.16,-19.75,-18.76,-20.1
999,216,1998.577848,343323,257316.7,-22.93,98.0,-20.39,-21.59,98.04,-19.03,-19.17,-20.53
0,217,1998.605014,447699,331030.19,-19.48,90.79,-19.38,-18.11,90.79,-18.01,-19.33,-20.69
0,218,1998.63218,445154,329914.31,-19.25,90.98,-18.46,-17.88,91.02,-17.08,-19.53,-20.9
0,219,1998.659346,440851,327353.69,-16.23,92.52,-17.8,-14.84,92.58,-16.42,-19.9,-21.27
0,220,1998.686512,438634,326753.69,-15.94,91.24,-17.44,-14.56,91.31,-16.06,-20.4,-21.77
0,221,1998.713678,445255,330824.91,-17.67,90.55,-17.32,-16.28,90.61,-15.93,-20.91,-22.29
0,222,1998.740845,441334,327945.19,-17.98,88.88,-17.37,-16.58,88.92,-15.98,-21.34,-22.72
0,223,1998.768011,442481,328746.31,-17.72,92.1,-17.38,-16.32,92.14,-15.98,-21.45,-22.85
999,224,1998.795177,426649,319447.19,-16.15,96.14,-17.59,-14.73,96.19,-16.19,-21.52,-22.91
0,225,1998.822343,446630,330518.69,-14.63,90.23,-18.11,-13.22,90.31,-16.69,-21.64,-23.06
0,226,1998.849509,449890,331556.69,-18.55,88.83,-18.83,-17.13,88.88,-17.41,-21.79,-23.21
0,227,1998.876675,438594,321901.69,-20.93,89.7,-19.42,-19.5,89.68,-17.99,-21.67,-23.1
0,228,1998.903841,445636,326286.59,-23.92,88.49,-19.95,-22.49,88.49,-18.52,-21.41,-22.85
0,229,1998.931008,455973,332159.69,-16.63,86.34,-20.19,-15.19,86.34,-18.76,-20.85,-22.29
0,230,1998.958174,455962,331518.09,-20.7,84.1,-20.4,-19.26,84.11,-18.96,-20.27,-21.72
0,231,1998.98534,457482,331526.19,-19.88,84.95,-20.63,-18.44,84.97,-19.19,-19.8,-21.25
0,232,1999.012506,462063,333342.0,-22.4,85.3,-20.97,-20.94,85.29,-19.51,-19.51,-20.98
0,233,1999.039672,461713,333694.09,-21.11,82.91,-21.29,-19.65,82.86,-19.83,-19.32,-20.8
999,234,1999.066838,451197,327445.19,-23.1,88.27,-21.54,-21.63,88.21,-20.06,-19.15,-20.64
0,235,1999.094005,459511,332109.5,-23.77,87.16,-21.77,-22.3,87.1,-20.28,-19.04,-20.54
0,236,1999.121171,343511,248003.91,-17.89,87.37,-22.26,-16.38,87.28,-20.77,-19.25,-20.75
0,237,1999.148337,466751,337769.31,-22.72,85.48,-22.66,-21.22,85.41,-21.16,-19.39,-20.9
0,238,1999.175503,470085,339472.19,-23.99,86.47,-23.26,-22.48,86.35,-21.75,-19.73,-21.24
0,239,1999.202669,470112,339095.41,-25.8,88.01,-23.75,-24.29,87.9,-22.24,-19.93,-21.44
0,240,1999.229835,467672,338643.0,-24.27,91.18,-24.01,-22.75,91.0,-22.5,-19.87,-21.38
0,241,1999.257001,471770,340387.19,-23.16,91.13,-24.29,-21.64,90.95,-22.77,-19.78,-21.3
0,242,1999.284168,469775,338824.69,-23.86,91.54,-24.68,-22.34,91.4,-23.15,-19.78,-21.31
999,243,1999.311334,415885,304671.91,-26.38,94.94,-25.32,-24.83,94.82,-23.79,-20.06,-21.58
0,244,1999.3385,465686,336336.69,-26.48,89.2,-26.03,-24.94,89.12,-24.48,-20.43,-21.97
0,245,1999.365666,468649,339255.19,-26.5,87.61,-26.51,-24.95,87.55,-24.96,-20.68,-22.22
0,246,1999.392832,468008,339661.69,-28.51,86.68,-26.65,-26.95,86.62,-25.09,-20.72,-22.27
0,247,1999.419998,467982,339962.5,-26.09,85.33,-26.46,-24.53,85.26,-24.9,-20.62,-22.17
0,248,1999.447164,467340,339629.69,-27.2,84.43,-25.98,-25.63,84.37,-24.41,-20.42,-21.98
0,249,1999.474331,466850,340600.09,-25.39,81.46,-25.13,-23.81,81.41,-23.55,-20.07,-21.65
0,250,1999.501497,459322,337056.5,-24.26,82.47,-24.37,-22.67,82.47,-22.78,-20.02,-21.61
0,251,1999.528663,457812,336257.0,-23.53,82.37,-23.32,-21.94,82.38,-21.72,-19.88,-21.47
0,252,1999.555829,451879,332012.81,-23.43,82.48,-22.14,-21.83,82.47,-20.54,-19.76,-21.35
0,253,1999.582995,456938,337765.31,-19.66,83.68,-20.84,-18.05,83.7,-19.24,-19.61,-21.2
0,254,1999.610161,449065,333582.91,-20.48,83.85,-19.4,-18.86,83.9,-17.79,-19.33,-20.93
0,255,1999.637328,450470,334605.91,-15.32,84.23,-17.76,-13.71,84.28,-16.14,-18.8,-20.41
999,256,1999.664494,203199,152310.5,-16.05,90.31,-15.96,-14.41,90.39,-14.33,-17.99,-19.61
0,257,1999.69166,452605,336330.09,-16.18,86.38,-14.24,-14.54,86.44,-12.61,-17.09,-18.71
